Project_Name,Default_Branch
chrisnoce_textures,master
chrisnoce_totem,master
chrispayne1_mamic,master
chrisrbsn29_Subtractive-Synth-Prototype,master
christianboyd_pure-data-patches,master
chromesthesia_RTA958Build,master
chroniclejoker_PureData-file,master
chroniclejoker_Wii-Remote-and-PureData,master
chronopoulos_cyclophone,master
chronopoulos_methuselah,master
chronopoulos_mitlork-utils,master
chronopoulos_quadrant-examples,main
chronopoulos_strangeAttractor,master
chronopoulos_triangulation,master
cianoc_Patch-A-Day-month-2010-11,master
cibomahto_FlaschenTaschenScreenGrabber,master
cicerojones_Hekaphone,master
cicerojones_ICMC-generative-music,master
cicerojones_apollo-supercollider,master
cicerojones_toppd-level,master
circumstance_overo_pdgpio,master
circumstance_wimpy,master
cirilln_Frequency_Ear_Trainer,master
cirosantilli_china-dictatorship,master
citrusUprising_C-Sharp-Final-PD,master
cjaegle_zynthian-data,master
cjuradov_Mirlalab,master
cjuradov_pixelites,master
ckonoz_Motion-Detection,master
clai_2020_pd_intro,master
clairecw_CardioRhythmic,master
clairitee_webharmonize,main
clarionut_ondes_framboise,main
clc166_clc,master
clemofi_ospw,master
clj-puredata_clj-puredata-examples,master
clojens_borrowed-scenery,master
cmac-duke_pdEnvironmentMachine,master
cmbasse_AutoFollowspot,master
cmtchssn_Re-Sounding-Wild,master
cmuartfab_libpd4unity-starter,master
cmuphyscomp_16-223-f15,master
cnitahara_hlcacophony,main
cnrppl_Channelst,main
cnrppl_Envcon,main
cnrppl_crsrcrsr,main
cnrppl_osc-,main
cnrppl_puredata-pack-2021,main
cnrppl_update-,main
cnxtech_boxes,master
cnxtech_kadenze_ml_ass5,master
cnxtech_pd-artnet,master
coderofsalvation_puretheme,master
coffeeshopped_system65,master
cojohnson1999_Processing-Mario-Clone,main
cokron_music_experiments,master
colegleason_cs125-honors,master
colinmcardell_Dune,master
colinmcardell_leaf,master
collaborative-music-lab_NIME,master
collaborative-music-lab_automitonism,main
combjellly_Slit-Stitch,master
combjellly_WaveDash,main
combover01_Pure-Data-Pedalboard,master
comprecon19_puredata,master
comprecon_comprecon-pd,master
computermusicneix_NXA005PD,master
computermusicneix_NXA006PD,master
computermusicneix_nxI,master
computermusicneix_nxPA,master
computermusicneix_nxPM,master
condor13_TempoDelay,master
congagen_miscutils,master
connnnor_orac-modules,main
conorowenbarry_Mogees_OSC,master
constructions-incongrues_le-professeur-bestiole-a-toujours-raison,master
contested-space_circadran,master
continentecontenido_audiopingpd,master
corvett21_EWI-Configuration,master
corvett21_dsPureDataRepo,master
corvett21_inControl,master
corvett21_pd-inc,master
corvett21_spico,master
coutino_proyectoFinal,master
cpbgcj_dsl-tracker,main
cpenny42_Pd-iOS-Soundfonts-Objc,master
cpenny42_Pd-iOS-Test-ObjC,master
cpenny42_PdScript-Demo,master
cpenny42_Soundfonts-Demo,master
cpenny42_WaveformMixer,master
cpenny42_iOS-Pd-TestTone,master
cpenny42_pd-patches,master
cpenny42_pdx,master
cpmpercussion_ComputerMusicIntro,master
cpmpercussion_EMS-ArduinoTutorial,master
cpmpercussion_ExampleOSC,master
cpmpercussion_HHM-Interface,master
cpmpercussion_LastManToDieSoundtrack,master
cpmpercussion_PhaseRings,master
cpmpercussion_SnowMusic,master
cpmpercussion_Studio1-Demo,master
cpmpercussion_arduino-OSC2DMX,master
cpmpercussion_bela-myo-example,master
cpmpercussion_empi,master
cpmpercussion_fader-jam,master
cpmpercussion_guitar-chimes,master
cpmpercussion_lightpad-block-prediction,master
cpmpercussion_metaPdLibs,master
cpmpercussion_microjam,develop
cpmpercussion_musical-control-data-prediction,master
cpmpercussion_myo-to-osc,master
cpmpercussion_piparty,master
cpmpercussion_robojam,master
cpmpercussion_synesthetic,master
cpo_karmamapper,master
cpreinholtz_simple_synth,main
craffel_lattice-harp,master
crazyhuaer_geeknimo,master
creativecontrol_pisound-pd,master
creatyde_ImmersingintheSphereWorld,master
crisbonnet_generativoConSonido2020,main
cristianofigo_Looper,master
cristianofigo_curso-de-pd,master
cristianofigo_orquestra-sporo,master
cristianofigo_sinc_abs,master
cristianofigo_tese,master
critterandguitari_CG_Random_Dev,master
critterandguitari_InchieBase,master
critterandguitari_Inchies,master
critterandguitari_OSC-SimpleExample,master
critterandguitari_Orac_Modules,master
critterandguitari_Organelle_Externals,master
critterandguitari_Organelle_Link,master
critterandguitari_Organelle_Link_Test,master
critterandguitari_Organelle_OS,master
critterandguitari_Organelle_OS_Updates,master
critterandguitari_Organelle_Patches,master
critterandguitari_Organelle_Patches_Dev,master
critterandguitari_Organelle_Test_Patches,master
critterandguitari_Organelle_Web,master
critterandguitari_Organelle_pd_extra,master
critterandguitari_pd-library,master
critterandguitari_pd-patches-dev,master
critterandguitari_wave-maker,master
crouds_fire-sequencer,master
crvl_ChoralSynth,master
cryptoanzu_media-distribution,master
csaudiodesign_geps-externals,master
csaudiodesign_geps-standalone,master
csawaske_MusicProjects,master
cskonopka_arduivis,master
cskonopka_csound,master
csound_csound_pd,master
csteinmetz1_computational-music-creativity,master
ctanis_RAMP-Server,master
ctrlgeek_samplepad,master
ctsexton_Pd-Abstractions,master
ctsexton_SC-Devices,master
cuinjune_GemmaLib,master
cuinjune_Ofelia,master
cuinjune_PdWebParty,master
cuinjune_ar-peggiator,master
cuinjune_face-dj,master
cuinjune_mongo-synth,master
cuinjune_pd-emscripten-test,master
cullenmiller_av-systems-control-hierarchy,master
cullenmiller_sound-interaction-pd,master
curran_PDJava,master
curtdmiller_-solo-for-wounded-cd-,master
curtdmiller_DroneOn,master
curtdmiller_WebPdTests,master
curtdmiller_cdm-pdlib,master
curtdmiller_pd-bayan,master
curtdmiller_wcdfiddled3,master
cv47522_PureData_Bela_Wekinator_WiFi_Servo_L293D_Motor_Robot,master
cv_compositions,master
cyphunk_pd-for-phonegap,master
cyrusasfa_bela-pepper,master
czhenry_czbs,master
czyskows_NetworkedRobots,master
d-huck_brain2midi,master
d-i-s_emufest,master
d-i-s_gigaverb,master
d-i-s_piro,main
d-i-s_stpds,master
d-i-s_voicepool,main
d01101010m_PDAU,master
d0c0nnor_spambot,master
d0t0n10n_HelloWorlds,main
d1d13rj00_PDSFXcomputer,master
d1d13rj00_PDcomputerledpanel,master
d1d13rj00_PDvocoder,master
d1d13rj00_PDvolcasync,master
d1d13rj00_puredata,master
d3cod3_GAmuza,master
d3cod3_Mosaic,master
d3cod3_Mosaic_examples,master
d8815460_tj,master
da3v_IR-Theremin,master
daandelange_karmapitools,master
daandelange_karmasoundanalyser,master
daf-_beatslice,master
daf-_t-brush,master
dafydd61_dh-synthesis,master
dagomankle_LukeBox,master
daipad_PdSynth,master
daipad_PdSynthUpdate,master
dalek7_puredata,master
dallegre_pdstuff,master
dalmatianrex_pd,master
dami1_chloroquinePopups,master
damiannz_Luciolinae,master
damiannz_addacs-module,master
damiannz_damian_public_of_apps,master
damiannz_dlib,master
damiannz_ofxPd_damians,master
damiannz_wind,master
damonholzborn_QuaxTrip,main
damonseeley_electroland_repos,master
dancing-bone-machine_example,master
danddo_PureDataProjects,master
danddo_TriangularS,master
dandrewbarlow_Pure-Data-Modules,main
dandwz_Introspeccion-PDpatch,master
danfuzz_fuzz-synth,main
dangirsh_AutoHarmony,master
dani81_MongoCreative,master
danielbalcells_pd-dinnertable,master
danielcaires_ep1compmus,master
danielfilipealmeida_Geek-Sessions,master
danielgm_MultiSoundCardTest,master
danielgomezmarin_bass-house,master
danielgomezmarin_rhythmspace-demo,master
danieljamesross_pd-fm-synth,master
danielpowell_controller-v1,master
danj-O_keyboardloopstation,master
danj-O_multiFXpedal,master
danmackinlay_parking_sun_puredata,master
danomatika_PdParty,master
danomatika_SyncJams-ios-demo,master
danomatika_Visual,master
danomatika_joyosc,master
danomatika_loaf,master
danomatika_ofxMidi,master
danomatika_ofxPd,master
danomatika_rc-facade,master
danomatika_rc-patches,master
danomatika_visualframework,master
dantaeyoung_GrassySpace,master
dantecrovetto_CASMI,master
dantevibes358_PD-Looper-Sequencer,master
dantevibes358_Sting_or_Sing,master
dasantonym_Feedback,master
dattasaurabh82_Chaotic_Pendulums_Fabrica_cultural_brief,master
dattasaurabh82_paper_factory,master
davebv_Music-Controller,master
davecasey_feedback,master
davedarch_nanoking,master
davemacdo_Pure-Data-intro-lectures,master
davemee_dspCourse,master
daveriedstra_dried-utils,master
daveriedstra_pitchgen,master
daveriedstra_wallpaper-sounds,master
daveronan_music-axions,master
davesherlock_wii-synth-pure-data,master
daveyjcrocket_Raspberry-Pi-Looper-synth-drum-thing,master
davidalexandercurrie_485,master
davidfine_old-art-projects,master
davidfine_timetravel_radio,master
davidlpower_noise_interface,master
davidmccabe_ChordRevealer,master
davidsan_culto,master
davidsan_pd-ppc,master
davism78_HyperTheremin,master
davk789_DSynth,master
dayc6_2036MAPA,master
dbaxaudio_pureData,master
dbcarelli_Arduino-Robot,master
dbercht_pdtoAY,master
dberzon_pdkvabs,master
dboehle_SendMultiTouches,master
dbosnyak_tt-patches,master
dcb0710_hsd_library,master
dcfvg_montage-brutal,master
dchud_wikibeat,master
dcuartielles_pd_examples,master
dd105_Making-Musical-Apps,master
ddrmaster1000_Arduino,master
deadlydog_PitchGames,master
deandrade22_pure-data-bela-tutorials,master
debevoise_pure-steel,master
deckool_Denno-Senshi-Porygon,decko-senshi
deckool_PureData-analytics-music,master
deckool_colourChange,master
deepak209g_node-radio,master
defaultxr_pd-ladspa-abstractions,master
defaultxr_xr-abstractions,master
defsprite_eigendrums,master
deft7777777_IAM,main
deifius_GUIcontrollerforAlesisNanoSynth,master
deifius_blazenscraper,master
deifius_cards,master
deifius_crazymachine,master
deifius_inasra,master
deifius_megabuster,master
deifius_midiserver,master
deifius_steganomusic,master
deifius_subliminal.screen.grab,master
dekh0_PdlibDemo,master
delfit15_Generative-Art-Processing,main
delkyd_alfheim_linux-PKGBUILDS,master
denisferia_InformaticaAplicada2-TP1,master
denisferia_LS3_Final,master
dennyabrain_Sound-Bound,master
derekschartung_organelle-patches,master
derekxkwan_bodymouth,main
derekxkwan_dxk-pd-tutorial,master
derekxkwan_karaokeofdreams-engine,master
derekxkwan_kleine-trommel-und-ukw-rauschen,master
derekxkwan_libpd_experiments,master
derekxkwan_mikrophonie1,master
derekxkwan_nobufier,master
derekxkwan_osctowebskt-py,main
derekxkwan_pd-asyncgrnenv,master
derekxkwan_pd-dancedemic-player,master
derekxkwan_pd-guitar-tuner,master
derekxkwan_pd-nobulooper,master
derekxkwan_pd-pitchlocator-3000,master
derekxkwan_pd-vfreeverb,master
derekxkwan_pd_langton_ant,master
derekxkwan_pdkez,master
derekxkwan_pdkfft,master
derekxkwan_pdkgem,master
derekxkwan_pdkimprovstation,master
derekxkwan_pdklex,master
derekxkwan_pdklist,master
derekxkwan_pdkm,master
derekxkwan_pdkmorse,master
derekxkwan_pdkorca,master
derekxkwan_pdkstruct,master
derekxkwan_pdksynth,master
derekxkwan_pdkvfoa,master
derekxkwan_smairports-cljs,master
derekxkwan_stockSolo,master
derekxkwan_until-it-blazes,master
derelictcomputer_SingingShells_Drone1,master
derlucas_einstein-processing,rgbfader
dessibelle_habitat,master
destessm_Audio-Programming,master
deusanyjunior_gOSCDMX,master
devin-dominguez_Ambient-PVC,master
devin-dominguez_Ether-Synth,master
devin-dominguez_sandKit,master
devin-dominguez_snd-pd,master
dfilipczak_designing_sound_examples,master
dfkettle_CC-Mapper,main
dfkettle_MIDI-Drum-Player,main
dfkettle_MIDI-Drum-Sequencer,main
dfkettle_VCV-Rack-Pure-Data-POC,main
dhaval22_spheretones,master
dhertog_pure-data-workbench,master
dhootha_bigscreens,master
dhruuuuuv_evovr,master
dianaband_crickets,master
dianaband_libdianaband,main
dianedelallee_VynileProject,master
didascalie-net_didatools,develop
didiercabrera_sketches,master
die-deutsche-kinemathek_und_action,master
diegodelaefe_snake,master
diegodorado_wind3D,master
diegogalarza_Reactable,master
diegomolinaquintero_ColorballsOSC,master
diegomolinaquintero_ModulosPD,master
diegomolinaquintero_Moto-Delay,master
diegomolinaquintero_secuenciador,master
diegovincent_graphics-reimagined,master
dietervandoren_komorebi-kit,main
digitalmediabremen_fungi_soundscape,main
digitalmediabremen_ja-du-map,master
dimagimburg_pure-data-models,master
dimmondslice_ShotgunGladiators,master
dinahmoe_nodal,master
dinhviettoanle_project_pd,master
disastrid_burt,master
disorient_hardsummer,master
divaclin_coconstruction,master
divaclin_coconstructionV2,gh-pages
divisiondeariza_live-code,master
dizzybanjo_m4aplayer,master
dizzybanjo_soliloquy,master
djiamnot_Re-Collect,master
djiamnot_SpinSandbox,master
djiamnot_TeleChimes,master
djiamnot_gdosc,master
djiamnot_okta,master
djiamnot_pyospat,develop
djkoloski_libpd64,master
djlehm_pd-sequencer,master
dlight-tools_dlight-midi,master
dlight-tools_dlight-seqcon,master
dmammis_NodeMCU_OSC,master
dmedine_PdLSL,master
dmedine_bob--windows,master
dmedine_installation,master
dmedine_list_externs,master
dmedine_phasevoc_tilde,master
dmedine_sinusoidality_tilde,master
dmedine_timelab,master
dmedine_tl_demo,master
dmkishi_Streams,master
dmtw_pdsampler4midipad,master
dna06_faceosc-templates,master
dnewcome_button-masher,master
dnewcome_chord-app,master
dnewcome_glfo,master
dnewcome_pad-phreak,master
dnewcome_pd-skratchpad,master
dnewcome_pd-tools,master
dnewcome_peeq,master
dnewcome_plastik-rock,master
dnewcome_slotmachine,master
dobidu_pdscript,master
docsunset_tstick,master
donghyunkim-hi_my_react,master
donnerruebe_emgRowingGame,master
donuan_UserControlledNarrativeInvestigation1,master
donuan_VJU,master
dotimothy_pdDSP,main
doubleday_LibPDXamarin,master
dougapd_loremipsum,master
dpraul_democratic_ambisonics,master
dprorok2_LeapHarp,master
dr-ecker_puredata-extras,master
draman07_processing,gh-pages
drart_C4-libpd,master
drart_C4-libpd-TAAE,master
drart_SoundplaneT3DPD,master
drart_artlib,master
drart_fathead,master
drart_osciloscil,main
drart_push-mother-desktop,master
drart_softcircuitmidi,master
drawsocket_drawsocket,main
drawsocket_drawsocket-max,main
drbig_puredata,master
drew2357_pdInstrument,master
drewbug_emergent-decay,master
drewp_bigeye,master
drewzeus_DodecaPA,main
drichert_ff,master
drichert_pd-abstractions,master
drichert_ripcd,master
drichert_sanctum-audio,master
drizzik_Projet-VSE,master
drm004e_resound,master
drm004e_resoundnv,master
dromer_WSTD-Plugins,main
dropmeaword_aamakelab-node-test,master
dropmeaword_flappy-board,master
dropmeaword_glitch-test-base,master
dropmeaword_hhirsl-bubbles,master
dropmeaword_wonderwinder,master
dropship_special-delivery,master
droptablestar_convolution_reveb,master
drsdrs_sketchbook,master
dru93_Sonification-2D-RNA,master
ds1_BrainWaveOSC,master
dschiller_Eureuh,master
dsharps_seniordesign,master
dsheeler_supercollider_experiments,master
dshr_nephos,master
dsp1986_orgScore,master
dsp1986_smooth-panorama,master
duanzzz_hrtf-individualization,master
dubryu_hxpk,master
duconian3_AudioModule,master
dukenux_pedalGuitar,master
dunland_data_sonogram_model_space,master
dunland_digital_electronics,master
dunland_muscle,main
dunland_verikal-Pd,master
durung8213_puredata,main
dvnmk_startx-buffer,master
dvoyer_510,master
dwelsh22_Pure-Data,master
dwrensha_ld26,master
dynamicMosaic_canvas-experiments,master
dystopic_audio-pure-data,master
e-lie_Le_concerteur,master
e1337sheep_musiccodes,master
eLandon_UKI_pd,master
eTextile_Matrix,master
eTextile_Skins,master
eTextile_Synth,master
eTextile_xy-textile,master
eadpucv_actor-reactor,master
eagomez2_pd_python_osc,main
eardrummer_BassSynthSequencer,master
eardrummer_Samsara_HackerEarth,master
eardrummer_SonicDoodle,master
eardrummer_audioVisualExplorations,master
eastn_aaahhhhhhhh,master
eberdahl_Open-Source-Haptics-For-Artists,master
eberdahl_SaM,master
eberdahl_Satellite-CCRMA-Userland-Scripts-And-Examples-Ubuntu,master
eblade_pd-files,master
eboninger_TouchSynth,master
ebuswell_smpd,master
ecalcagno_ElectropUNQ-Ensamble,master
ecalcagno_GrainDinamics,master
ecalcagno_MachineToPaintingSounds,master
eccirc_PdPatches,master
ece-3400-group_ece-3400-group.github.io,master
echo-lab_live-writing-osc,master
ecstipan_PanelSimUDP,master
edcarvalhu_a-day-that-will-never-happen-again,master
eddaly_MacGuffin,master
eddycombo_firmwareKnub,master
eddyzags_orac,master
edkellytista9_LPCToolkitPd,master
edne_purinodi,master
edorsey1_Beacon-Keys,master
edtubillara_MusicalSudoku,master
edtubillara_manparty,master
eduardfrigola_Arpeggiator-iOS-libpd,master
edubz_mic_audio_in_pd,master
edumeneses_GuitarAMI,main
edumeneses_matchbox,main
edwardsharp_PPL_PD,master
eeboo_pure-data-midi-sampler,master
eeboo_pure-data-patches,master
eegsynth_eegsynth-bela,master
eehah5ru_accardeon-synth,master
eerne_Pd-Dom,master
eerne_pdsocket,master
eethridge_GT_Remix,master
eevah_puro,master
eewiki_Midi_Synthesizer,master
efbicief_pd-projects,master
efreeman_pd-earcons-tactons,master
egerdem_Sound-Design,master
egg82_Arduino,master
egillij_ChristamasGame,master
egon-isnoise_Generative-Pure-Data,main
egon-isnoise_GhostForest-Pure-Data-generativeAmbientMachine,main
egon-isnoise_PureDataGEM,main
egon-isnoise_egopatches4puredata,master
eighthave_undervine,master
eightykv_eightykv,master
eitomurakami_Pd_EM_lib,main
ejhusom_RespiratoryPatterns,master
ejhusom_flow,master
ekoue-s_ponyomachines,master
elaxouille_thierryManivelle,master
elcerdo_avr,master
elcerdo_wiimotter,master
electrickery_pd-creb,master
electrickery_pd-gigaverb,master
electrickery_pd-maxlib,master
electrickery_pd-miXedSon,master
electrickery_pd-mjlib,master
electrickery_pd-playground,master
electrickery_pd-sigpack,master
electrickery_pd-tclpd,master
electrickery_pd-testtools,master
electrickery_pd-tof,master
electrickery_pd-windowing,master
elektromatic_patchkrell,master
elevenBall_puredata_midiIn_clockGen_dorianGen-,master
elk-community_faust-plugins,master
elkslkgy_PD,main
elliotpatros_Higher-Order-Filter-Project,master
elosine_musicandtechnology_1_course,master
